ID,timestamp,Username,caption,no. of likes,no. of comments,comments,food,cuisine
1003,01/06/2020,thesilverchef,"cheaper to make our own açai at home.

simply put two açai bars (can buy from redmart) for 2 portions and add one banana if you have. remember that the açai is unsweetened so add as much sugar as you desire, but the banana is more than sweet enough for us.

we added some frozen raspberries into the blender and blitz. once it’s fully blended, you should get açai the same as you would outside.

we had it with some konnyaku jelly and fruits this morning :)))))",288,1,"['Hi, can you please post the video recipe for konnyaku jelly again?  Thank you.']",,
1004,31/05/2020,thesilverchef,"simplest chicken stew ever.

using the leftover veggies from @greenies.sg, we dumped one big chicken leg, chopped potatoes, chopped celery, chopped carrots, sliced onions, canned tomatoes into our trusty little slow cooker.

add enough water to cover the ingredients and let it slow cook for at least 8 hours. when you are ready to eat, just add enough salt to taste and break some basil leaves into the broth for a lovely herbaceous fragrance.

it will be just perfect for a hearty meal, and you can have it with baguette or rice. so refreshing after a day of wfh :)))))",739,9,"['YUMMY CHICKEN SOUP🍜😋', 'Loveeeelyyy', 'Thanks for the recipe. Going back to work on 2June and was concerned abt what to cook for dinner, expecting long hours on some days.', 'The 2nd photo made me think you added salted veg 😮 and I was like whuuuut, that sounds delish! Hahaha this looks divine too 🤤']",,
1005,31/05/2020,thesilverchef,"butadon with egg.

when you see shabu shabu pork in supermarkets, don’t just think of using them for hotpot, as you will need to buy a bunch of other stuff just to do a hotpot. instead here’s a simple rice bowl that’s fast and easy to whip up.

we are using the pork tricol roll from @yakiniku_plaza which you can go to for online home deliveries. they have a range of premium japanese beef and pork items suited for simple yet tasty meals.

in a pan of oil at medium heat, sweat half a sliced onions until they are slightly charred, soft and translucent. once they are soft, add your pork shabu into the mix. use a pair of tongs to separate the pieces as they tend to stick together.

once the meat is seared for about a minute or less, add 1 tbsp light soya (or 2 tbsp udon/soba sauce), 1 tbsp mirin, half tsp sugar and 2 tbsp water. simmer for about a minute.

turn the heat to low and add in one beaten egg and cover with lid for about 10 seconds. open the lid and wait for the base of the egg to set and see that the egg is not watery. if it’s just moist, it will be fine as the egg will continue to cook on its own residual heat.

pour the pork and egg mixture onto a bowl of white rice, preferably japanese rice. then garnish it with scallion and furikake and it’s done! easy and delicious, and much more convenient than doing a steamboat :))))) check out my profile story highlights for the full video snippets.",1192,18,"['Yum yum in my tum 😍', 'Can you use beef instead or not same flavour?🤩👏', 'YUM!', 'Woooaaah.... This looks fuc**** awesome ♥️🍽🍷', 'ugh that sizzle is such a satisfying sound 😍', '😍😍', 'Wow this looks amazing ☺️', 'Hungry alrd ! 😆😆', 'I want to try making this as well, thanks for the recipe😘😉', '😋', '@crispy.creamy']",,
1006,31/05/2020,thesilverchef,"here’s a recap of that famous grilled cheese sandwich as seen in the movie, chef. and boy, is this so stretchy good.

butter both slices of a bread, we doing this with our own hokkaido milk bread yields the best result. we use ghee here cos it’s clarified and mighty delicious, especially with our local qbb green tin brand.

in a pan of oil at low to medium heat, put both slices in simultaneously, buttered side faced down. rub a little of the oil to prevent sticking. immediately add the cheeses. we chose gouda, emental, cheddar and mozzarella, but you can go crazy with your own combinations.

after about a minute, cover your cheeses with the other slice and butter the top of it again with more butter. yes, butter is marvelous here as it gives tremendous flavor. then after another minute, flip over and toast the other side good.

then after another minute, your cheeses should melt nicely. now, if your bread is a bit thick like ours, do not fret if the cheese takes longer to melt. simply send to the oven at 220 celsius and toast for another 5 minutes with a foil wrap to get that final melting done.

once the cheese has melted, then comes the really fun part. cut into half and hear that symphony of crust crackling. then, pull them apart for that cheesy stretch effect, fantastic for that instagram video.

but the true test is that first bite, crispy crackling of bread in your mouth up to your eardrums. and that combination of umami cheese goodness, and that buttery toast sensation. the kind of breakfast to salivate over, so go make some now yourself :))))) check out my profile story highlights for the full video snippets.",435,4,"['🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️🙋🏻\u200d♀️', 'Hi... is it too thin if we use normal white bread?', 'Love this ❤️']",,
1007,31/05/2020,thesilverchef,"a healthy sunday start with chobani greek yoghurt, fruits and homemade matcha granola. here’s how to make fresh and healthy matcha infused granola at home.

all you need is to mix 1 cup rolled oats, 1/2 cup unsalted and unsweetened almond + cashew + hazelnuts, 1/2 cup pine + chia seeds, 1/2 tsp salt, 2 tsp matcha power, 2 tbsp coconut oil and 2 tbsp honey in a mixing bowl.

after a good mix, roll out the mixed granola onto a baking tray lined with baking paper. spread it out evenly to cover every corner. then send it to the oven for 15 minutes at 180 celsius at no fan mode. every five minutes, just stir it around to prevent any burning.

once it’s nicely toasted, take it out of the oven and add some dried sultana, freeze dried strawberries and cacao nibs to complete this crunchy and nutritious granola. pour it all into a glass jar and you can use it for many days of breakfast :))))) check out my profile story highlights for the granola video snippets.",353,0,[],,
1008,30/05/2020,thesilverchef,"crispy salmon in vegetable broth.

thanks to our friends at @greenies.sg, we had a bounty of vegetables and fruits today, and what’s fun about them is they also cut some of these veggies for you, making it easier to work with.

and the first thing we thought of to maximize such nice vegetables was to make a delicious vegetable broth to go with a crispy pan seared salmon. we will show the salmon searing technique separately so watch for this in a later post.

to make the stock, simply put in a slow cooker, a chopped onion, a few stalks of chopped celery, one chopped carrot and some white cabbage. add water to fill up the pot and set to slow cook for at least 8 hours. you can do this in pot over a stove also, just be mindful to top up water every once in a while.

we will not eat or use the vegetables in the slow cooker. the veggies we use in the actual dish will be roasted instead, as they taste amazingly tasty sweet when you cook them this way.

slice the vegetables very thinly so you can roast them quickly without burning them. lay these potatoes neatly on a baking tray lined with aluminum foil. potatoes, carrots, celery, broccoli and beetroot.

season them with sea salt and drizzle with olive oil. roast in the oven at 200 celsius for between 10 to 12 minutes until they are soft enough. be mindful not to cook them too long as they will burn.

cook the salmon. to plate, simply place the roasted vegetables in a nice fashion like what is seen in the video. place the salmon on top. then use a serving pot to pour in the broth like how they do it in a fine dining restaurant. the beetroot will also slowly give the broth a bright ferrari red colour. and voila, a beautiful delicious salmon in vegetables broth dish.

this way, we can still enjoy a really fine dining dish at home :))))) check out my profile story highlights for the full video snippets, and wait for the separate salmon video later.",461,4,"['That skin looks🔥', 'Yummmm😋😋😋', '😘😘😘']",,
1009,30/05/2020,thesilverchef,"stuffed squid with glutinous rice.

soak 100g of glutinous rice for 2 hours. also soak 2 dried chinese mushrooms for an hour and retain the mushroom water. boil a lup cheong or chinese sausage for a minute to help to remove the skin easily.

dice the sausage, along with a clove of garlic. in a wok of oil, dry the garlic, sausage and a handful of dried shrimp until it’s temptingly aromatic.

then add the glutinous rice and mix well. season with 1 tsp light soya, 1 tsp dark soya, 1 tsp sesame oil, 1 tsp chinese wine and some white pepper. stir well.

add some of the mushroom water and let the rice absorb the liquid until there’s no water left in the wok. pour the rice into a bowl and steam it for 25 minutes.

prepared 2 squids (we using the very fresh and plump ones from @lyhseafood) by removing the head and bones inside the body. make sure to wash the insides thoroughly to remove and excess squid ink and any parts. you can choose to remove the skin if you like.

spoon the rice into each squid and make sure they are evenly distributed along the length of the squid body. do not stuff too tightly also as the squid will shrink, just ensure there’s enough ratio of rice to squid inside.

sprinkle some chopped scallion and garlic. drizzle a simple sauce comprising of 3 tsp water, 1 tsp light soya, 1/2 tsp sesame oil and 1/2 tsp chinese wine. then steam the squid for 4 or 5 minutes as squid cooks very fast.

once it is done, the squid will look tighter due to the shrinkage. simply cut into squid ring portions and enjoy! :))))) check out my profile story highlights for the full video snippets.",557,23,"['😱😱🤤', 'Really enjoy watching your cooking....🧡', 'Yum! Looks amazing - thanks for the recipe 🙏', '😍 Wow!!!', 'Goodness. The liao more than the rice! 😂😂', 'Kacang la', 'Wahhh super good👍 gonna try this recipe!!!', 'Nice', '😍😍😍', 'Wow yummy', 'Thank you for the recipe!', 'Wahh a lot of work... but indeed worth the hassle😋😋', '😘😘😘', '@leeen 😍']",,
1010,08/06/2020,thesilverchef,"a nourishing slow cooked soup tonight of pork ribs, snow pear, sweet dates, kernel almonds and white fungus, brewed for the better part of a day in our trusty slow cooker.

so much natural sweetness that even the little ones will take to this easily we think :)))))",459,2,['😍😍'],,
1011,08/06/2020,thesilverchef,"rice cooker dumplings, a ba zhang shortcut hack.

we have some balance of the rice dumpling filling from last week so decided to do a shortcut version for those who find it challenging to tie the actual ones.

just a quick recap of the meat fillings - in a fresh wok of oil, fry another 3 minced garlic, a handful of dried shrimp and 1 chopped shallot until fragrant. add the marinated pork, peanuts, dried mushrooms and chestnuts. fry and stir until everything is properly mixed. after about 5 minutes, set aside and let it cool down. soak one cup of glutinous rice overnight.

to a cup of water, add 1 tsp light soya, 1 tsp dark soya, 1 tsp oyster sauce, 1 tsp sesame oil and a dash of five spice powder. stir well.

add the soaked rice to a rice cooker and pour in the soya mixture and stir a bit. let it cook in rice cooker until it’s fully cooked.

put a cling wrap into a bowl to prevent sticking as glutinous rice is rather sticky. spoon enough rice to cover one third of the bowl. then add in the meat filling and fill the rest of the bowl with rice to cover.

on a plate, it’s optional to put a few bamboo leaves as this will rather give a more zhang vibe. flip the bowl over onto the plate and gently lift at the sides and you should see a cutesy round shaped rice dumpling.

it should taste similar sans the boiled bamboo fragrance, though you can always boil the leaves too to get that aroma. :))))) check out my profile story highlights for the full video snippets.",666,25,"['😋', 'Great 💕', 'You did not use glutinous rice? What kind of rice you use? Looks abit like Jap rice .', 'Cool 👏🏻👏🏻👏🏻😍', 'Wow thank you for sharing this great idea!', 'Great 👍🌹', 'Love watching your rice cooker cooking. Helps a lot 😄', '@m3ifong', '😍 this is such a great idea!', '@georgi_tan', '@thesilverchef  may i ask what is the Black sauce? Thank you', '👏👏👏', '😮', 'What kind of rice did you use? Sticky rice?', '@porkfuckle scroll across, looks easy hey!']",,
1012,08/06/2020,thesilverchef,"almond butter notella braided swirl bread.

in a bread maker, add 280g bread flour, 50g butter, 3 tbsp sugar, 1 tsp salt, 1/2 egg and 160ml milk. add in 1 tsp instant yeast and set it to bread mode and let the bread maker work it’s magic

once it’s finished, pour the dough onto a flour dusted table and roll it out with a rolling pin into a flat squarish shape. apply half of it with almond butter and another half with notella. you can use normal nutella for an unhealthy rendition.

then slowly roll up the dough from the bottom to eventually form a cylindrical shape. see the video to see how to use a dough cutter to make an incision right down the center to expose the nut butter cross section and into two ends. leave the top section uncut.

take each side of each end and cross over the other like tying a shoe lace. again refer to the video. you will end up with a braided looking bread shape like what you see in the video.

rest for 45 minutes in a warm enough environment. then bake at 180 celsius no fan for 20 minutes. at the end, healthy almond butter notella braided swirl bread that will look visually arresting also :)))))",397,5,"[""That's like a babka braid!!!"", 'Hello! What bread maker brand do you personally recommend? Zojirushi? (:', 'Hi! Which bread mode do you set? No. 2?']",,
1013,07/06/2020,thesilverchef,"a simple and refreshing dinner of herbal chicken mee sua.

just a simple steamed boneless chicken leg with angelica root, goji berries, dried scallops and red dates. season with salt, pepper, chinese wine and sesame oil. let it steam in a wok for about 25 minutes.

after steaming, simply slice the chicken into slices, and seen here served with mee sua and a side of dried shrimp cabbage. we finished it in minutes :)))))",356,1,['😘😋😘😋'],,
1014,07/06/2020,thesilverchef,"kimchi fried rice, easy and delicious.

here’s how to do this at home, you need to have kimchi of course, which you can easily procure at the local supermarkets. and as an optional extra, we are using smoked bratwurst though bacon or luncheon meat will do just as well.

have some cooked rice ready, and contrary to popular belief, you don’t need to use overnight rice. what you can do is to cook the rice a few hours in advance, and once it’s cook, open the lid and let it dry out for an hour to 2. the key is to remove any excess moisture so that the rice won’t be clumpy when fried.

start in a wok with some oil and fry the meat chopped in small dices. fry a few minutes until it’s lightly browned. if your kimchi is still in large pieces, make sure to cut them into smaller and thinner slices beforehand.

add the kimchi, as to how much it’s up to you. we would suggest about 2 handfuls should be sufficient but go crazy with more if you adore the korean pickled cabbage.

stir and mix well with the meat. we add a canned tomato and some of the juices to give it some hearty acidity, but you can substitute with korean gochujang sauce for an extra spicy kick.

next add the rice and stir well. use a spatula to break up any clumpy rice and get every grain properly coated with the kimchi sauce. it should look bright red when it’s done. 
add a dash of sesame oil and chopped scallion. turn off the flame and serve. we are using a shallow cast iron pan as it resembles those metal pans that korean places usually use.

for garnishing, cut a dried seaweed sheet into very thin strips and place in the center of the rice. then sprinkle some white sesame seeds and you are done! and just to make it more korean, stick 2 long spoons at opposite sides of the pan.

add a sunny side egg as an extra and enjoy the simple but highly tasty fried rice :))))) check out my profile story highlights for the full video snippets.

doesn’t this make you want to watch kdramas now? we highly recommend shows like healer, pinocchio and coffee prince. and dots of course where we first saw this dish hehe.",938,25,"['Looks very 😋 yummy. I shall try to cook it at home.', 'Looks tasty', 'I want to cook this too 😂😂😂, so greedy of me😂, everything also want to cook😬🤭', 'Thanks for all the step-by-step recipes! They are really useful for beginners like me! Shall try this kimchi fried rice soon! 😋', 'I just start to follow you. Really enjoy your videos and detailed step by step recipes ! Thanks 😊', 'I added cheeze and eggs for topping 🔥also mixed chive and cabbage kimchi', '😱😱🤤', 'love this👍🏻', '😋', 'Yummy. I will try this soon😍 Thanks for sharing 😘', 'I was planning to cook something else for dinner tonight, saw your IG story on this dish and that became our dinner too 😄 thanks for the inspiration!', 'Love it!', 'Yummy']",,
1015,07/06/2020,thesilverchef,"homemade ondeh ondeh, also known as klepon in indonesia.

start by opening a packet of grated coconut, which you can get from @redmartcom. break it into pieces as it’s probably quite hardened when you open. add half tsp salt. steam the coconut on a plate in a wok for about 15 minutes. set aside for later.

cut about 12 pandan leaves into shorter lengths and add them to a blender with about 100ml water. blitz until you get pandan juice. strain the juice. chop palm sugar or gula melaka into small chunks. you can buy this from @redmartcom also.

in a whisking bowl, add 100g glutinous rice flour, 40g tapioca flour, 2 tbsp sugar and the strained pandan juice. use a spatula to mix until you get an incredible hulk green dough. knead until it’s smooth all around.

then tear the dough into roughly 20g sized pieces, each making one ondeh ball. flatten it and add a piece of palm sugar and fold until you cover the sugar. roll into a round ball. you should be able to make a dozen balls.

boil a pot of water and add the balls into the bubbling water. it will initially sink to the bottom of the pot. it will need between 10 to 15 minutes to fully cook the ondeh balls.

around 10 mins or so, the balls will start to float up. let it cook another 2 to 5 minutes to allow the gula melaka to fully melt inside. once it’s cooked, strain the balls of excess water.

put the balls in a plate with the grated coconut and roll them until they are fully coated. after which, simply serve in a plate.

it should be pandan chewy bouncy on the outside. inside, it should also be palm sugary lava gooey inside, and that combination of flavours and texture is what fans of this will swoon over :))))) check out my profile story highlights for the full video snippets.",1213,36,"['@kat_ritchie 😭', '😋😋😋', 'I am so going to try this...', 'I like this so much 👍💖', '😍😍😍', 'Yummm favourite 😍', 'I want to try making this again🤤🤤', 'Yum! Ondeh ondeh is a classic. Stay safe! #sgunited', 'Wow my fav kueh 😋', 'Good food', 'Omg 😍❤️❤️', 'They are my guilty pleasure when I am back home in Malaysia', '🤤🤤', '😋😋😋', ""🤣 We love how the gula melaka burst up in our mouths, can't wait to try on our own!!"", 'Looks awesome😍', 'Tried but the palm sugar didnt have the lava effect. Wonder which part isnt done correctly??', '@xcarmeniecx', '@chermeiii @fmlallusernamesaretaken Alex found this! Let’s try again next time!']",,
1016,06/06/2020,thesilverchef,"japanese kare udon, curry noodles.

here’s a quick and tasty meal to whip up in minutes during this circuit breaker light period. just get these items from @shinsengrocer - ready to eat japanese curry, or kare as they call it, their tasty gyo or fish udon and a chicken fillet. we always like the superb ones from @benjachickensingapore.

lightly blanche the udon for a minute and set aside. then chop the chicken into chunks and fry them in a pan of oil until they brown and is fully cooked. takes about 5 minutes or more at medium heat.

then add the japanese curry. normally you need to cook the vegetables separately and add a japanese curry cube to make the curry, but @shinsengrocer has done all that. 
usually you will eat this with rice, but trust us, it’s even better with noodles. so simply add the readymade curry into the pan with the chicken and mix them up well.

next, just the udon and toss until they are evenly coated and you are done! simply serve into bowls and garnish with a little scallion for colour. and enjoy :)))))",447,2,['😋😋'],,
1017,06/06/2020,thesilverchef,"quattro formaggi pizza with porcini and truffle paste, four cheese goodness,

using the same pizza recipe from the original margherita pizza from a few days back, we replaced the tomato filling with a gorgeous four cheese and porcini one. here’s a recap of the dough recipe.

dissolve 1 tsp instant yeast to 160ml warm water. in a mixing bowl, add 250g plain flour and 1/2 tsp salt. stir to mix well. then slowly add the yeast mixture into the flour until they are fully integrated. stir to form a shaggy dough.

once you get that wet dough, pour it out onto a flour dusted table. then knead until you form a smooth dough ball. cover with a damp cloth and let it rest in a warm place for about 2 hours.

after resting, cut the dough into halves. each half will make one pizza base. shape each dough into another dough ball and then rest for another 2 hours.

after the dough ball has rested enough, place it on a flour dusted table again. punch it down with your fist to flatten it. then spread it out as much as you can. you can hold it in the air with both hands and just roll it like you see in the video.

once it’s thin enough and it’s the size of a regular pizza shape, place the dough on a round baking pan. add four different cheeses, we chose parmigiana reggiano, cheddar, mozzarella and gruyere cheese.

in addition, we soaked some dry porcini for half an hour and placed the soak porcini around the pizza, and drizzled some of the porcini water around too. to make it even more luxurious, we added some truffle paste from @shinsengrocer.

bake it in a preheated oven at 250 celsius or at your highest available temperature for 8 to 10 minutes. when the cheese has completely melted and has a light golden crust, remove from oven.

it should look like golden brown cheese nirvana and the lovely aroma of melted cheese and porcini, and should be delicious to cheese lovers everywhere :)))))",365,4,"['😋😋', 'My favourite 🤩']",,
1018,06/06/2020,thesilverchef,"saturday waffles with candied bacon and scrambled eggs.

make your candied bacon by spreading sugar over strips of bacon and baking them in the oven at 190 celsius for 12 minutes.

to make the batter for waffles, which 1 cup plain flour, 2 tsp baking powder, 1 tsp sugar, 3 tbsp coconut oil, 1 cup milk and 1 tbsp water until you form a smooth batter.

simply pour the batter into your waffle maker and let it cook until it’s done. yums, the smell of fresh waffles on a weekend morning is just so good.

cook some scrambled eggs which you can find in another post here, just have to scroll back to find it hehe. then just add the eggs and bacon to your freshly made waffles.

it’s a simple and easy to do waffle breakfast that will surely please the family :))))) check out my profile story highlights for the full video snippets.",685,22,"['Looks good💕 I attempted making Candied Bacon last weekend.', 'So yummy🤤', 'OMG! THIS LOOKS SO GOOD!😲😲', 'Just the right food to set the tempo for the weekend ❣️', 'Yum', 'Yummy😋', '😋😋', 'Your waffles look so nice 😍 was it crispy?', '👏🏻👏🏻👏🏻', 'Looks so delicious 👍', '🤤🤤🤤']",,
1019,05/06/2020,thesilverchef,"seafood claypot noodles using leftover bkt broth from @songfabkt.

don’t throw away excess bkt broth next time you order this at home, as the tasty soup can make for an even tastier dish the next day. we had some leftover from yesterday to make this claypot noodles even better.

cook some claypot noodles by blanching in water for a few minutes until they turn soft. then fry half a sliced onion in oil until fragrant. again, we had some leftover onion from lunch.

add about 4 scallops that have been cut into halves. stir and toss for awhile. then add some fish chunks. we still had some batang leftover from last week’s army stew, and they still taste fresh. again, kudos to @lyhseafood for giving us such good produce.

stir and toss again, then add the blanched noodles and stir/toss again. next, season with a tbsp light soya and some white pepper. add some broth, and we using the delicious peppery bkt broth from @songfabkt from yesterday’s lunch.

let the noodles braise for a short while. transfer to a claypot on a stove and cover for a minute or so until it boils. when it reaches an enticing claypot bubbling boil, remove and serve.

as you can tell, we are using a lot of leftovers tonight, which is a great way to save costs and avoid food wastage. at the same time, the dinner still tastes fresh and delicious :)))))",653,10,"['Wow seafood bkt sounds super good! 😋😋', 'Great idea!! 👍🏻🙌', 'Can i know what wok u r using?  Is it good to use?', 'Exchange your old money at good rate,all you need is to PM me if you have any old Malaysia , Singapore, Kuwait, UAE , Brunei money for sell .. we deal with honesty', 'Great  idea to keep the broth👍🏼', 'Wow😋🤤', '👍']",,
1020,05/06/2020,thesilverchef,"mount karubi don - homemade wagyu beef rice bowl.

here’s how you can assemble your own wagyu don at home without breaking the bank. we happen to have some excellent beef short ribs from @yakiniku_plaza.

cook some white rice. in a pan of oil, fry half an onion that has been sliced. fry until they are soft and translucent. once they are caramelised, they will be gorgeously sweet. season with a tbsp light soya and one tbsp mirin. set aside.

you can use any beef shabu for this also, but it’s better to get a thicker cut ones. the better the quality the beef, the better this rice bowl will turn out.

season with just some sea salt and black pepper. at home, it’s hard to replicate a proper charcoal fire yakiniku experience, so we settled for a grill pan. though any pan will do, just that you can get nice grill marks from a grill pan.

get the pan nice and hot, and simply cook it for a minute or less each side. don’t add  oil especially for wagyu cuts as they have enough fat on it’s own, and don’t overcook. beef this thin and good, you want to preserve the tender moist texture and flavours.

once the beef is cooked, time to plate up. in a bowl of rice, layer the caramelised onions first, followed by placing the beef slices around the onions to form a mountain shape. see the video for this.

then just add some more onions and garnish with either scallions or leeks. sprinkle some furikake for that complete japanese feel and voila, mount karubi don is born :))))) check out my profile story highlights for the full video snippets.",520,5,"['❤️❤️❤️', ""May I know what's the brand of ur grill pan?""]",,
1021,05/06/2020,thesilverchef,"eating healthy is something we always advocate, and cooking at home is one way to ensure healthier standards around the household.

we also like to start our day with an energy boosting one with lots of vitamins and nutrients, and a good dose of probiotics.

hence, today is chobani greek yogurt parfait, homemade matcha granola and a variety of citrus fruits :)))))",364,0,[],,
1022,04/06/2020,thesilverchef,"taking it easy tonight with a simple 8 hour slow cooker soup.

just put pork ribs, longan, couple of corn 🌽 and carrots into a slow cooker for 8 hours. a nourishing and naturally sweet broth for the day :)))))",503,5,"['the color of that soup is amazing!!! cant imagine how good this tastes😍', 'Oh that soup looks like pure gold!', '👍', 'Must be super sweet 😋 I love corn in my slow cooked soups']",,
1023,04/06/2020,thesilverchef,"simple nonya curry chicken using the curry powder from @shermayssingaporefinefood.

start by blitzing one garlic, one shallot and a few slices of ginger into a paste. use half of a packet of @shermayssingaporefinefood nonya curry chicken powder which is enough for 2 persons. pour half the packet into 150ml water and stir well to dissolve the powder.

add the minced garlic, shallot and ginger into the curry mixture. then pour this mixture into a bowl of 250g chicken. we using chicken wings today. use your hands to marinate the chicken evenly and thoroughly. rest for 20 minutes.

fry one chopped onion in a wok of oil until fragrant. once the onions are soft, add in the chicken and 2 chopped potatoes. mix well before pouring in the rest of the chicken marinate and add enough water to cover the chicken.

season with about a tsp of salt for taste. then leave it to gently simmer for at least half an hour to cook the chicken and for the potatoes to get soft.

after half an hour, add in either coconut cream or milk to thicken the curry and make it creamy or lemak. turn off the flame and serve. easy and tasty :)))))",332,11,"['Yummy 😋', '❤️❤️', 'Nothing beats a good curry man!', 'Is it spicy ?', 'If I use Earthern Pot Meat curry, will the proportions be the same?', 'i love watching you cook 😍 food looks great chef 🤗']",,
1024,04/06/2020,thesilverchef,"when you can’t get enough of hk french toasts especially during this stay home time, you make your own.

get thick toasts for this though any normal white bread can still work. we using our homemade hokkaido milk bread which is even more delicious.

first, trim off the crust edges. use 2 slices for each hk toast. spread smooth peanut butter on both slices, we using the healthy almond one from @scoopwholefoods_sg. cover and make the egg coating.

add 3 tbsp of fresh milk to 3 eggs and beat them well. use a wide enough plate or pan that can hold the width of your toast. get your oil hot and ready first before you coat as this is crucial.

use a pot wide enough to hold the toast and allow it to turn on its sides. heat up the oil to 150 celsius. to test, drop a few drops of the egg coat and it should sizzle and fry into a batter almost instantly.

set the stove to medium heat. coat the toast with the egg solution on every side evenly. each side only a few seconds as the idea is not to let it soak too much for too long. once it’s all coated, immediately drop it into the pot of bubbling oil.

each side should only take 30 seconds to get brown. you should get crusty fried egg shards on the sides, this will be so delicious! use tongs to flip to the edges to get all 6 sides fully fried. on the last side, which should be the other flat side, set heat to maximum to get full deep fry mode. this will allow the toast not to get too much excess oil.

drain the toast on paper towels to remove any last bit of oil. to finish, add a thick slice of cold butter and drizzle cold maple syrup on top and you are down! it may be called french toast, and as much as i regard french cooking, this is one thing that asians are much better at pulling off :))))) check out my profile story highlights for the full video snippets.",626,7,"['Agree ❤️', 'Yummy.. peanut butter in the middle is a game changer', '@hellosam8', 'Going to do this today! 好味😋', 'Yummy 😍', '❤️❤️❤️']",,
1025,03/06/2020,thesilverchef,"bak zhang rice dumplings.

dragon boat festival is just around the corner and with saving costs foremost on our minds, we decided to make our own instead of buying from outside.

start by soaking 500g glutinous rice, 12 chestnuts and bamboo leaves overnight. also, soak about 6 dried mushrooms for 2 hours.

marinate 250g pork shoulder or belly with 1 tbsp light soya, 1 tbsp dark soya, 1 tbsp sesame oil, 1 tbsp oyster sauce, 3 minced garlic, 1 chopped shallot and some 5 spice powder. add a dash of white pepper also.

in a wok of oil, fry 3 minced garlic and 1 chopped shallot until fragrant. add the glutinous rice and mix well. season with 1 tbsp light soya, 1 tbsp dark soya, 1 tbsp sesame oil, 1 tbsp oyster sauce and some 5 spice powder. stir until the rice is evenly coated, then set aside and let it cool down.

in a fresh wok of oil, fry another 3 minced garlic, a handful of dried shrimp and 1 chopped shallot until fragrant. add the marinated pork, dried mushrooms and chestnuts. fry and stir until everything is properly mixed. after about 5 minutes, set aside and let it cool down.

for each dumping take 2 bamboo leaves and fold at the center to form a triangle cup as seen in the video. spoon some rice to fill one third of the capacity. add a chestnut and a piece of pork.

then add a chestnut, half a mushroom, some braised peanuts (from can) and half a salted egg yolk. you can also add an abalone as an option.

fold the the flap of the lead to cover the base of the dumpling and fold in any other flap. ensure it is tight and there are no gaps to form a taut pyramid shape.

we tie the dumpling strings to a hangar, but you can improvise with whatever is convenient. use the string to tie around the dumpling and ensure it is tight. make 12 dumplings with this recipe.

then boil the dumplings in a wok of water for 45 minutes and it should be done. if you didn’t leave any gaps, the dumpling should look firm and neat.

we still need more practice with our dumpling tying skills, but this way is certainly more affordable than buying commercial ones outside. and equally as tasty :))))) check out my profile story highlights for the full video snippets",678,22,"['Always wanted to learn how to wrap', 'looks so good 😍 but lots of work', '😘😘😘', 'My late mother used to make both the nonya and bak zhang every year without fail and i always look forward to having them 😊 Homemade rice dumpling with ❤️ is one tradition we should uphold !', ""😍 We're so grateful it's Bak Zhang season!"", 'Thanks. $5 per pcs here', '@annyleahs', 'Hi im going to attempt this ambitious recipe heh, but im a cookie newbie, jus to confirm....i submerged the dumplings into boiling water?', 'And do you need to cover when the dumplings touch water?', ""Sorry last questions: soak overnight means 8 hours? And a dash of white pepper is roughly how much? I don't know how to estimate.""]",,
1026,03/06/2020,thesilverchef,"after cooking exclusively at home and making all our meals for 2 months, we decided to mark the end of cb with a meal from outside.

and thanks to our friends from @songfabkt, we had a marvelous bak kut teh lunch with braised pig triggers and fried you tiao. when it comes to bkt, we still defer to them as they still have a fine balance of savoury, meaty, garlicky and peppery notes without being over-sweet.

and also, we are busy with making something today that we thought to take it easy for lunch :)))))",359,4,"['Even outside food you make it so yummylicious to crave for 🙊 .. ♥️ you guys and hope you and wifey have a wonderful SF BKT lunch at home 🥰', 'Yum 😋 🤤', 'omy, i will miss your cooking IGS. 😭']",bak kut teh,Chinese
