timestamp,Username,caption,no. of likes,no. of comments,comments,food1
13/6/2020,thesilverchef,"Pulut Inti, Glutinous Coconut Rice Wrapped in Banana Leaf.

A classic dessert this, and oh so good. Start by soaking 1.5 cups of glutinous rice overnight. Next day, transfer to a bowl for steaming. Add 1 packet of coconut milk and half tsp salt. Cut some strips of pandan leaves and spread on top.

Steam for 20 minutes. Open the lid and use a fork to fluff up the rice. Steam for another 5 minutes. Then set aside.

In a pot, add one block of gula melaka or palm sugar, roughly 50g and 60ml water. Add 100g of grated coconut and some more strips of pandan leaves. Stir until the sugar is melted.

Once the sugar is melted and the coconut is coloured an orange, slightly brown colour thoroughly, add a knob of butter and a flour slurry solution. Stir well until you get a coconut paste.

Cut each banana leaf 24cm by 14cm. Then use a ramekin to measure each kueh size, and add glutinous rice in it and flip it onto the leaf. Add some coconut topping on top.

As seen in the video, fold in the longer sides of the lead inward to cover but leave a gap at the center to expose the coconut. Then fold the sides underneath to form a neatly shaped kueh shape, almost like a rice dumpling.

And that’s it, a simple yet tremendously delicious classic dessert that the kids will utterly enjoy :))))) Check out my profile story highlights for the full video snippets.",645,14,"['👍👍❤️❤️😘😘', 'This is yummy ♥️', 'Thank you!!!!! Please keep posting great recipes 👍🏻🙌', '😘😋😘😋', '8 for me please 🙋🏻\u200d♀️', '👍👍😍😍', 'You can really make everything and anything! 😍👏', '😋😋😋', 'This looks tempting! Thanks for sharing wonderful recipes!! 😊']",
13/6/2020,thesilverchef,"Spicy Pork Arrabiata Tagliatelle. We doing a quick one today using the ready cooked spicy tomato minced pork sauce from @shinsengrocer and using the excellent tagliatelle pasta from @barilla.

So easy that we will dispense with a full recipe here. The videos are pretty self explanatory, the tagliatelle just boil for 5 mins as an added instruction :)))))",336,2,"['Beautiful plating!👏👍😍', 'Definitely giving this a try!!']",
13/6/2020,thesilverchef,"A rainy start to the weekend, so a cheesy breakfast is called for. A panini sandwich using the matcha Hokkaido bread gives it a hulk green colour to the melty stretchy cheddar and Gouda cheeses :)))))",1009,10,"['What a good idea!', 'That looks so dope man', '妳的家人好幸福哦！', 'Wow the colours are gorgeous 😍', 'Oh wow I have to try this!! haha never thought of it', 'ooooooo, that cheese 😍', 'Lovely', 'Layering 😋😋', 'Wow yum 😋😍', 'omg droool😍']",
12/6/2020,thesilverchef,"Fried Smelt Fish with Baby Spinach Beetroot Salad.

We got these from our favourite fish supplier, @lyhseafood and these beauties are a joy to eat fried.

Simply coat each one with a flour batter seasoned with salt and pepper. And in pan with shallow oil, do a shallow fry each side until they turn golden brown. Roughly a minute plus each side.

We paired them with a simple salad of baby spinach and roasted beetroot. And finish off with a dressing of lemon garlic oil on top. Simple and delicious :)))))",403,7,"['Do they have lot of bones? Kid friendly?', 'My frens and I were discussing if we need to gut this fish. I only rbr eating the fish whole incl the head, crispy parts 😋', 'the sizzling dance❤️', '😋😋😋']",
12/6/2020,thesilverchef,"Pumpkin Rice Cooker, or butternut squash.

For 2 pax, use one cup of rice and wash thoroughly. Add the rice to the rice cooker.

Season roughly 150g chicken breast with one tsp salt, a dash of coriander powder and ginger powder. Mix well and spread them into the rice cooker atop the rice.

Add some chopped pumpkin, about a small bowl with. You can add as much you like as well, and slice 2 button mushrooms and add them into the mix.

Add a cup of water into the rice and let the rice cooker cook it at normal mode until it is done. Once the rice is cooked, open the lid and add a knob of butter and cover for a few minutes.

Once the butter has melted a bit, add chopped scallion and mix everything well. Then, simply spoon into bowls and enjoy. It will have a lovely pumpkin fragrance and sweetness, and a buttery earthiness from the mushrooms. Kids will love this :))))) Check out my profile story highlights for the full video snippets.",1325,36,"['So nice to watch your cooking movie', '😘 tks for sharing', 'Wow! I love these progress video snippets!', '@celiarose0826', 'Love to watch your step by step cooking videos. Clear & easy to follow. Thanks ya🙏🙂', 'Thanks! You made cooking looks so easy, will try this weekend.', 'Chef , you use scallions very often yah... May I ask do you grow them? 😜😬🙏🏻', 'What kind of mushrooms did u use?', 'Love rice cooker one dish meals! 😍 ~ they’re the best! 🤩', '@soni.ko_', 'What can be replaced with coriander/ginger powder', '😋😍', 'hmm did you already add water for the rice before adding in the ingredients, or is it just one cup of water to cook everything?', 'Thanks for sharing, dinner idea for tmr 😊', '@_nuu.0525', '♥♥♥♥♥♥', 'Gonna try this! Looks delicious', 'a National brand rice cooker! This is a brand that lasts ages and ages', '👍']",
12/6/2020,thesilverchef,"A little tweak on our Hokkaido milk bread, this morning we having a matcha laced version. Will do a full recipe later, though the basic ingredients are the same as before :)))))",596,13,"['Nice, Nice, Nice!! 😁', 'Nice 👍😋', '😍😍👍', 'So pretty! 😍', 'Looking forward to your recipe! ❤️', 'Really hungry now 😂😅', 'LOVE the colours in this one! 💚', 'Love the swirl of yr bread', '😍😍😍😍', 'So pretty! ❤️', '👀', ""❤️❤️ looks so nice. Can't wait to see your recipe 👍"", 'Your bread looks really nice. When to mix in the green tea powder ?']",
11/6/2020,thesilverchef,"Teriyaki Confit Trout from @shinsengrocer.

One of the best ways to cook fish is using the confit method. It is essentially a gentle poach in flavoured oil that results in a very moist and tender flesh, and looks almost uncooked in a way.

Essentially the fish protein is cooked yet retains almost all the moisture and it will have a wondrous texture to the fish. Today we are using a teriyaki marinated trout from @shinsengrocer. As always, pat dry the fish prior to cooking.

Start by pouring enough oil to submerge the entire fish in a saucepan. Add a few sprigs of thyme, a few garlic cloves and some slices of lemon. Then heat it up slowly until it reaches 60 Celsius. You will need a kitchen thermometer to measure this.

Once it reaches 60 Celsius, put the trout inside the pan, and ensure the entire fish is covered in oil. Turn the heat to its lowest flame. The temperature should be maintained between 60 to 65 degrees during the cooking duration. Cook for 10 minutes.

Once the fish is cooked for 10 minutes, remove from the pan. As there is still sufficient teriyaki marinate left to make a sauce, we can use this.

Make a roux by adding one tbsp butter to 2 tsp plain flour in a clean saucepan. Let the butter absorb all the flour before slowly adding the teriyaki sauce and slowly stir until a saucy consistency is reached.

To serve, boil some nai bai as a side. Spoon some sauce at the bottom of the plate. Then add the nai bai, followed by the cooked trout. Quenelle some white truffle paste from @shinsengrocer and add some lemon zest on top to finish.

The joy of eating confit fish is the amazing texture, and you can cook thick red fish like salmon this way too. Enjoy :))))) Check out my profile story highlights for the full video snippets.",281,6,"['Beautiful 🤤', 'Do you re-use the oil?', '😘😋😘😋']",
11/6/2020,thesilverchef,"Potato Gratin, a simple and delicious French classic.

This is so ridiculously easy to do at home, and will taste so good you wonder why you haven’t tried this earlier.

Start by slicing thinly 4 potatoes and 1 onion. Make a simple roux with one tbsp butter and 2 tsp plain flour in a saucepan. Turn on at low flame and slowly wipe the butter around flour filled pan to absorb all the flour.

You will end up with a yellow thick paste. Add fresh milk slowly and let it mix with the roux. The milk will quickly thicken up. Just keep adding until you get a sauce like consistency like what you see in the video. This is known as a bechamel sauce. Season with a tsp salt and black pepper and set aside.

In a baking dish, layer the onions first on the base of the dish. Then cover the onions fully with a layer of potatoes. Make sure it’s neatly packed.

Spoon the bechamel sauce over the potatoes, and make sure the sauce has fully covered the potatoes also. Then repeat another layer of onions, potatoes and bechamel sauce.

After pouring in the last of the sauce, and ensuring the potatoes are fully submerged in bechamel, sprinkle grated parmesan to fully cover the potato and sauce. We using parmigiana reggiano as it’s just so so good.

Then bake in the oven at 180 Celsius no fan for around 45 minutes. You should get a deliciously tempting golden crust and an accompanying gorgeous aroma to go along with it. If your potatoes are still not soft enough and you are afraid the crust will burn, simply cover the top with an aluminium foil.

Once it’s fully done, take it out and garnish with chopped parsley and fresh pepper. The inside should be creamy once the sauce has been reduced and the combination of potato, onion and meltingly crusty cheese should be undeniably additive :))))) Check out my profile story highlights for the full video snippets.",754,19,"['😍😍😍', 'Please, no onion but garlic.', 'What kind of potatoes will you recommend for this dish pls?', ""The recipe doesn't need bechamel only cream,patatoes and slide garlic."", 'How much fresh milk to thicken the sauce ?  What kind of fresh milk ? Thank you', 'I love u silver chief 😍', 'Yum! Looks wonderful. I wonder what would go well with this? I imagine fish, roast chicken or a simple zingy salad. Do you have other suggestions? Thank you for sharing!', '@kkpkelvin', '@ssyyon', '@mstypng Misty gawa ka gratin 😍 @shinyzz', 'Yummy! Keep on sharing more of your recipes.', 'Wowwwww 👏👏👏 pls follow my page @sumedhaskitchen and like my posts 😊😊thanks']",
11/6/2020,thesilverchef,"Red Bean Pancakes, here is the recipe again for those who missed it the first time.

You will need 50g rice flour, 50g plain flour, one egg white and 1 tsp salt. That’s about it, and a good non stick pan.

Mix the two flours, egg white and salt in a mixing bowl and whisk gently until you form a smooth batter.

In a non stick pan, do not oil the pan like most recipes suggest, we find it oil can break the crepe batter easily, but you do need practice in getting this part right. Do not turn on the flame at this point.

Use a ladle and spoon a ladle worth of batter and pour it in the center of the pan and tilt the pan until it fills up every corner, and making sure the batter is still thin enough. Try not to add additional batter in empty spots as this will make the crepe uneven.

Then turn on the flame at its lowest setting and slowly cook the crepe. Will take a few minutes for the batter to dry and the crepe to form. When it’s cooked, it will have a rubbery texture at the edges, use a thin spatula and gently roll and fold the crepe into an empty popiah. Then roll it off onto a plate.

Rinse the pan to cool down and repeat until your batter is finished. Then, with each crepe, add some red bean paste in the centre and fold at each of the 4 sides into a parcel, and flip over.

Now to deep fry. In a wok of boiling hot oil, gently slice each parcel into the oil and deep fry until golden brown, only a few minutes each side.

Remove when done and drain the pancakes of any excess oil and they are done! It should taste crispy and eggy, and delicious for an afternoon snack. Ideal for an afternoon workout for us staying home now :))))) Check out my profile story highlights for the full video snippets",555,2,"['This looks so tasty! 😍', '♥♥♥♥♥']",
11/6/2020,thesilverchef,A simple breakfast baking the croissants from @delifrance.sg - using their unbaked ones that you can buy from @redmartcom :))))),258,1,['😍😍😍'],
30/6/2020,thesilverchef,"Here’s something we did before but it’s so easy to do - Honey Glazed Garlic Chicken Wings. The recipe as follows.

Pat dry chic wings before you begin. Dust them liberally in a coating of plain flour, salt and pepper and set aside.

Make the glaze with two teaspoons is light soy sauce, two teaspoons of cheapo honey, three teaspoons of plain water, one chopped cloves of garlic. For added spiciness, you can choose to add chilli or Szechuan pepper or both if you choose to turn the heat levels up.

Pan fry the coated wings in a pan of oil for roughly 5 minutes. Once they are properly browned, transfer to an oven tray lined with baking paper and roast the wings for about 15 minutes at 180 deg Celsius. Take them out to glaze the the wings on both sides with the soy honey glaze, and return to the oven for another 10 minutes.

Serve with sides of your choice. Here, we have them sitting a bed of homemade mashed potatoes and boiled spinach, and cherry tomatoes. For this plate you see here, the cost of ingredients is less than $10 to feed easily two :)))))",679,2,"['Delicious', 'Delicious 👍']",
30/6/2020,thesilverchef,"Sualor Risotto.

Start with 8 or 10 sualor prawns from @lyhseafood for 2 persons. Deshell and devein the shrimp and separate them. Fry the shells and heads in a pot with butter until they turn pink. Add a pot worth of water to make a stock and simmer for 20 minutes. 

In a pan of oil, lightly sauté the prawns on each side for a minute or 2. Remove the prawns and in the same pan, add a knob of butter and enough Arborio risotto rice for 2.

Toast for a few minutes before adding a dash of white wine. Burn off the wine for a few minutes before adding 3 ladles of prawn stock at medium heat and stir. Once the broth has been absorbed by the rice, add another ladle and stir again. Season with 1 tsp salt.

Keep repeating until the rice puffs up and is not too hard nor too mushy, about 20 minutes or so. Around 15 minutes, add some green peas. Once the rice is fully cooked, turn off the flame and add in a 2 thick slabs of butter, grated parmesan or parmigiana.

Stir well to emulsify the butter and toss to get it super creamy and delicious like seen in the video. To serve, spoon risotto into the center of a plate and shake the plate to let the rice naturally spread out to form a circular disc shape.

Add the sualor prawns on top and enjoy! It should be creamy and lava like, and when you get this right, it’s super comforting :))))) Check out my profile story highlights for the full video snippets.",497,7,"['YUMMM. Miss your risotto!', 'wow😍😋amazing', 'Looks awesome! I love a good risotto', 'Super creamy!!! Soo good🤤🤤🤤']",
30/6/2020,thesilverchef,"Sweet Potato Buns, one of the easiest bread to do.

Steam 100g of sweet potato for 20 minutes. After which, mash them with a fork. Add the mashed potatoes into a bread maker, followed by 250g bread flour, 30g brown sugar or caster sugar, 120ml milk, 25g butter, half tsp salt and 1 tsp instant yeast.

Set your bread maker to bread dough mode and let the machine do its magic. When it is done, pour the dough onto a flour dusted table. Cut the dough into 9 equal portions. 

Roll each dough onto a ball shape and arrange all 9 dough balls neatly into a baking tray in a 3 by 3 formation. Rest the dough for 30 minutes. Make a solution of 2 tbsp milk and 1 tbsp maple syrup, and stir well. 

Apply the solution on top of each dough ball and sprinkle some black sesame seeds on top as well. Bake the bread in a pre heated oven of 170 Celsius no fan mode for 15 minutes.

And that’s it! So easy and fast. And perfect as breakfast rolls or simply as a snack :))))) Check out my profile story highlights for the full video snippets.",562,24,"['👍thanks for sharing! 😋', ""I don't have a bread maker 😭"", 'Thank you so much for sharing🙏🏻 May I ask if we need to rest the dough? Thank you so much for your kindness.', ""How long to proof if I don't use bread maker?"", 'yummm😋😋😋', 'If I don’t have maple syrup I can substitute it with honey?', '❤️❤️❤️', 'Thanks for sharing.👍', 'Made this today, great recipe!! Kneaded by hand and proofed for one hour before rolling and another hour after, texture was amazingly soft!', '@thesilverchef Which mode would you recommend if I do not have an oven but only a bread maker?', 'Thanks for sharing this great and simple recipe! So soft even without a bread maker!', '💓💓💓']",
29/6/2020,thesilverchef,"Soup night is a simple and tasty chicken bean soup that has been slow cooked for at least 8 hours.

Two deskinned chicken thighs, one chopped carrot, 2 strips of chopped bacon, some French beans together with some mixed beans and 5 tbsp of tomato purée in a slow cooker slowly but surely brewing away.

Remember to skim off the excess fat before consuming. Not only delicious, but highly nutritious :)))))",242,0,[],
29/6/2020,thesilverchef,"Amazingly Simple Mushroom Bacon Rice Cooker.

So simple even a baby can do this. Ok, maybe not a baby, but even the most non cook will be able to pull it off.

In a rice cooker with one cup of washed and rinsed rice, add chopped mushrooms. You can choose whatever mushrooms and do not worry about the quantity, the mushrooms will shrink during cooking so add as much as you like.

Add 2 slices of chopped bacon for some meaty influence, and green peas for colour and crunch. Add one cup of water seasoned with a tsp of light soya for flavour.

Put everything in the rice cooker and let it cook on normal mode until it’s done. When it’s cooked, open and season with fresh black pepper and serve.

Enjoy :))))) Check out my profile story highlights for the full video snippets.",1127,20,"['@oh.jyy', 'Can we add corns instead of green peas?', 'This method works well too with spinach, pumpkin, mushrooms and a knob of butter. Makes a quick side of carbs/veg with choice of protein. 😊', '😋', 'How do you know how much water to add?', '@fabio_bartolini_ 😍🍻try it!!!', 'these one pot rice cooker dishes are the best! easy and tasty. 🤤', '@foodieeeeemmm  i think this pretty cool and fast', 'Yum 😍❤️❤️', 'Yum.. 😋 all the ingredients I love.. 😘', 'I love your one pot meals....👌']",
29/6/2020,thesilverchef,"So easy to make Cheese Twists using @borgcraft puff pastry packets.

We have some leftover puff pastry from making our pot pie, so never being one to waste food, we put it to good use.

With the balance puff pastry sheet, apply some egg wash on one side. Then sprinkle some grated cheddar cheese before folding in half. Then cut it into thin lengthy strips.

Twist each strip until you form a cheese twist shape. Then place them on a baking tray lined with baking paper. Sprinkle more cheddar before baking them in oven at 200 Celsius no fan for 18 to 20 mins.

This is great as a snack or like what we did today, a breakfast paired with a dip and some fruits and yogurt :)))))",322,5,"['PM me back if you have old 🇲🇾Malaysian, Dubai, UAE, Singapore,Brunei,China coin or note for sale!!!! The open price per pieces is 10,000', 'This is brilliant! I have leftover puff pastry which is so wasteful to throw yet I can’t think of any good recipes to ‘recycle’ them. So they usually just end up in the bin hahaha.', 'May I ask if I can do more and freeze it?', 'Great idea 👍Thanks for the recipe']",
28/6/2020,thesilverchef,"What’s good with white rice, Kung Pao Chicken of course. Here’s how to do it again.

Marinate about 250g chopped to chunks chicken with 1 tbsp corn flour, 1 tbsp light soya and 1 tbsp Chinese wine. Mix and coat everything evenly.

Make a sauce by mixing 1 tbsp sugar, 1 tbsp corn flour, 1 tbsp light soya, 1 tbsp dark vinegar and 3 tbsp water in a bowl and set aside.

Heat up a wok with oil at medium flame. Once the oil is hot, fry a handful of chopped dried chilli and a handful of Szechuan peppercorns until they are fragrant.

Add the marinated chicken and stir well. Once the chicken is cooked in a few minutes, add 2 stalks of chopped scallion, 4 cloves of garlic that have been peeled and cut into halves and 6 slices of ginger. Toss and stir well again, it should smell incredibly aromatic by now.

Next add the sauce which will give the chicken a shiny gloss like the livery on an F1 car. Keep tossing. The last part is to simply add baked or cooked cashew nuts for a lovely crunch.

To serve, you can pour it on a sharing plate or do what we did here, that is to spoon the chicken onto a bowl of piping hot white rice. So so good that we really hope you give this a try :))))) Check out my profile story highlights for the full video snippets.",604,3,"['My fav 😋😋', '🙌 looks delicious with rice to go with.. Do you have to soak the dried chili first before using ?', '😍😍😍😍😍']",
28/6/2020,thesilverchef,"Simple Ee Fu Noodles.

Blanche ee fu noodles in a pot of boiling water for 2 minutes, then strain. In a wok of oil, sauté 1 chopped garlic and half of a chopped leek until fragrant.

Add one sliced portobello or 2 or 3 button mushrooms. Add 100g of chopped chunks of pork, we using a leftover shoulder here. Stir well.

Season with 1 tbsp light soya and 1 tbsp dark soya and some white pepper. Add some of the noodle water followed by the ee fu noodles. Let the noodles braise for a few minutes.

Once the liquid is mostly absorbed into the noodles, turn off the flame and drizzle a dash of oil and season with black pepper and give it one last toss. And it’s done.

Serve onto a plate and enjoy this classic wedding banquet dish :)))))",1236,31,"['🤤😄🌻👍👏thank you for your kind sharing!', 'I can’t wait to make this! How many people does this serve? @thesilverchef', '😋😋😋', '😮', 'Is the noodle water salted? This looks so good!', 'Yummm🤤🤤', '😋😋🥢', 'Makes me hungry now 😋😋😋', 'Always love watching your videos. Your cooking always look so easy!!! But for someone who can’t cook seems hard...but still joyful to watch! I shall attempt it once I’m ready☺️', 'Tomorrow’s lunch ... it’ll be! 😍', 'A', '💯💯', '🤤🤤🤤🤤🤤🤤🤤', 'the dish i always look forward to at weddings.. 😁 thanks for sharinh recipe! ❤️', 'Wow 😍❤️❤️', 'LOVE  IT😋👍', 'Nice!😍', '🤤🤤']",
28/6/2020,thesilverchef,"A sunny Sunday for once, and while we are now able to enjoy some form of dine in activities and leisure, we should not get carried away and revert to the days of cafe hopping and visiting multiple places and outlets for the sake of putting up ig content.

Let’s not delude ourselves nor lull those around us into thinking that we have gotten covid under wraps. Minimising our time outside is still priority numero uno, and catching up unnecessarily is just putting risk to our own loved ones at home.

There will be a time for such catch ups later on when a clear vaccine and treatment is available, so until then, a conservative approach to venturing outside is a wiser option :)))))",331,3,"['Totally agree!', 'Agreed and stay safe', '👏🏻👏🏻👏🏻']",
27/6/2020,thesilverchef,"Feeling a bit chilly tonight, so having a fortifying shi hu, American ginseng, goji berries, dried longan chicken soup slow cooked for 10 hours tonight :)))))",308,5,"['Chicken soup?', 'Oh yes please 😋😋', 'the soup looks so inviting', '😍😍😍', '😍']",
27/6/2020,thesilverchef,"Easiest Baked Rice.

Seriously, one of the simplest recipes around. Start by placing one cup of washed and rinsed uncooked rice in a baking dish. Spread evenly around the dish.

Add one sliced onions and cover evenly. Then add 3 chopped garlic on top. Add some freshly chopped parsley before adding 3 portobello mushrooms, thinly sliced. You can use any fresh mushrooms too.

Pour in one cup of chicken or meat or vegetable stock seasoned with one tsp of salt. Then cover thoroughly with both mozzarella and parmesan or parmigiana cheese. Sprinkle a dash of black pepper.

Bake in a pre heated oven at 190 Celsius no fan for 45 minutes. After about half an hour, if the top is already golden brown, cover with an aluminium foil to cook the balance of remaining time to prevent burning the cheese crust.

After 45 minutes, the rice should have puffed up and fully cooked. Remove and simply enjoy the simplest of baked rice :))))) Check out my profile story highlights for the full video snippets.",998,14,"['Hi thanks for always providing us with simple recipes for yummy dishes👍 may I ask about the type of rice that can be used here - looks like short grain white rice in your video', 'Thanks👍', '🎉🎉Wowww', '@shan.delierrr', ""Wow wow😘😍❤️ So easy. Can't wait to try this. Thanks for sharing"", 'Hi 👋 how do you think long grain rice (jasmine) would go in this dish please?', 'Wah my kids will love it. Shall attempt 🤣', 'oooooooooh 😍', '😋', 'Hi there! What kinda of rice did u use?', '@jas_jos']",
27/6/2020,thesilverchef,"Avocado boat with crispy bacon and a touch of blue cheese, and some fruits for vitamins hehe :)))))",242,0,[],
26/6/2020,thesilverchef,Had a juicy New Zealand chilled striploin steak from @thegoodmeatstore pan fried and basted in butter and cooked to our ideal medium rare :))))),387,15,"['Hi Ian, may I know how many mins on each side for medium rare?', 'Really enjoy seeing your posts everyday', 'Steak day for both of us! 😅', 'So good, chef', '😋😋❤️❤️', 'Wow! Impressive and perfectly done! ❤️ When it is in the right hands ‘perfect’ is the word to describe our meat! Enjoy!']",
26/6/2020,thesilverchef,"We made the silky smooth Velvet Congee again today, but had it with century egg and pork balls, similar to those at the “Jewelry green” outlets hehe.

The simple trick to getting this broken rice like texture is very easy. It’s using a combination of rice, three parts normal rice (preferably Japanese or Taiwanese rice) to one part glutinous rice. So for 2 persons, you need half cup rice in total, so mix well 3/8 cup of normal rice to 1/8 cup glutinous rice. Then you always need 8 times more water, in this case 4 cups of water or stock for even a better flavour profile.

So add the 2 types rice and water into the rice cooker. As we are using garoupa as our protein later, we flavour this congee with one slice of dried abalone and a few pieces of dried scallops for that ocean taste. Then set your rice cooker to cook for 3.5 hours for maximum congee joy.

An hour into cooking, add a few slices of ginger and some white bits of scallion. Marinate 150g mince pork with 3 slices ginger, 2 chopped garlic, 1/2 tsp salt, 1 tsp Chinese wine, 1 tsp sesame oil, 1 tsp 5 spice powder, 1 tsp plain flour and a dash of white pepper. Mix well and let it rest for 5 minutes.

Half an hour before the congee time is up, simply add the pork balls and sliced century eggs into the rice cooker. And once the congee is fully cooked, season with one tsp salt. You can add more if you prefer a stronger taste.

To serve, pour into large round bowls and garnish with more slices of ginger and the green bits of scallion. Then it should look similar to those you find at you know where. The texture should be silky and velvety, and the rice fairly broken down from the long cooking time. It should taste thoroughly comforting too :))))) Check out my profile story highlights for the full video snippets.",803,18,"['😋😋😋 Wow', 'omy, make me feel like having congee now...🤤', '@thesilverchef may i know if its possible to achieve this texture with brown rice?', '😍😋', ""My rice cooker doesn't have a porridge option, how would you recommend cooking this on the stovetop."", 'Thanks for sharing the recipe in detail, can’t wait to try to cook this dish! 🙏', 'Looks damn good!', '❤️', '😋😋😋😋😋']",
26/6/2020,thesilverchef,"Egg Mayonnaise Prosciutto Wrap.

A tasty breakfast favourite of ours, this takes half an hour to do and less than half that time to eat.

Bring 3 eggs to a boil, then turn off heat. Cover with a lid for 10 minutes until it is hard boiled. Drain water and run the eggs under tap water to shock the eggs. Peel eggs and place eggs in a bowl.

Use a fork to mash the eggs. Add 2 large tbsp of Greek yogurt and mix well. Then season with half tsp salt and some black pepper. Break some basil leaves to give it a lovely herb fragrance. Mix well again.

On an aluminium foil sheet, place one wrap and add 2 pieces of lettuce. Add 2 slices of prosciutto though you can easily substitute with sliced or shaved ham as well.

Spoon enough yogurt egg mayonnaise on top to cover the prosciutto. Then fold the wrap similar to a spring roll or popiah. Fold the foil also to cover the wrap entirely.

Cut the wrap into half to reveal the colourful cross section and then, enjoy a delicious breakfast. Best with some fruit :)))))",488,10,"['Looks so yummy..', 'Love the way u present the cooking of food in short vedios! 🔥', 'I assume besides Greek yoghurt, you added in some mayo as well?', 'Does the egg “mayo” taste sour instead of savoury because of the yogurt?', 'Looks very delicious']",
25/6/2020,thesilverchef,"Sua Lor Prawn Aglio Olio, updated recipe of one of our favourite pasta dishes with a few improvements.

Start with 6 sua lor prawns from @lyhseafood for 2 persons. Deshell and devein the shrimp and separate them. Boil tagliatelle from @barilla for exactly 5 minutes and strain. Keep the pasta water.

In a pan of oil, lightly sauté the prawns on each side. Prawns cook very fast, so it will take only a minute or so to cook. Remove but use the same pan to cook the heads until they turn pink. Then add 2 ladles of pasta water and simmer for 5 minutes. Strain and keep the prawn stock.

In a pan, drizzle enough extra virgin olive oil to create a thin film of bathing oil. Add 2 cloves of thinly sliced garlic and 6 cherry tomatoes, halved. Let them bathe in the oil to make an aromatic garlic oil. Next add some chopped basil, be sure to keep another batch of same amount of basil for the finishing later.

Add a tbsp butter and let it monte the pan. In French cooking, monte usually comes at the end to make the sauce more rich and luxurious, but we are using butter to add flavour and richness. As the butter is melted, add the prawn stock to make the final sauce.

Once the sauce is boiling, add the pasta and quickly stir to get the pasta to absorb all the prawn and basil goodness. If you can toss the noodles, even better. The secret here is to make the pasta absorb the saucy liquid until it reduces to a creamy consistency.

To finish, turn off heat and add the prawns and the balance of basil and another tbsp of butter and monte or mantecare one last time. Stirring and tossing adds air to emulsify the butter into the sauce, giving it a rich creamy and glossy finish.

To serve, refer to our videos to see how it can be plated nicely. Trust us, you will only eat this at home even after the crisis is over :))))) Check out my profile story highlights for the full video snippets.",529,3,"['this recipe saves lives! 😭', '👌🔥😋😋']",
25/6/2020,thesilverchef,"Today is Dragon Boat Festival! Here is our recipe for this again in the event you are thinking of making this today.

Start by soaking 500g glutinous rice, 12 chestnuts and bamboo leaves overnight. Also, soak about 6 dried mushrooms for 2 hours.

Marinate 250g pork shoulder or belly with 1 tbsp light soya, 1 tbsp dark soya, 1 tbsp sesame oil, 1 tbsp oyster sauce, 3 minced garlic, 1 chopped shallot and some 5 spice powder. Add a dash of white pepper also.

In a wok of oil, fry 3 minced garlic and 1 chopped shallot until fragrant. Add the glutinous rice and mix well. Season with 1 tbsp light soya, 1 tbsp dark soya, 1 tbsp sesame oil, 1 tbsp oyster sauce and some 5 spice powder. Stir until the rice is evenly coated, then set aside and let it cool down.

In a fresh wok of oil, fry another 3 minced garlic, a handful of dried shrimp and 1 chopped shallot until fragrant. Add the marinated pork, dried mushrooms and chestnuts. Fry and stir until everything is properly mixed. After about 5 minutes, set aside and let it cool down.

For each dumping take 2 bamboo leaves and fold at the center to form a triangle cup as seen in the video. Spoon some rice to fill one third of the capacity. Add a chestnut and a piece of pork.

Then add a chestnut, half a mushroom, some braised peanuts (from can) and half a salted egg yolk. You can also add an abalone as an option.

Fold the the flap of the lead to cover the base of the dumpling and fold in any other flap. Ensure it is tight and there are no gaps to form a taut pyramid shape.

We tie the dumpling strings to a hangar, but you can improvise with whatever is convenient. Use the string to tie around the dumpling and ensure it is tight. Make 12 dumplings with this recipe.

Then boil the dumplings in a wok of water for 45 minutes and it should be done. If you didn’t leave any gaps, the dumpling should look firm and neat.

We still need more practice with our dumpling tying skills, but this way is certainly more affordable than buying commercial ones outside. And equally as tasty :))))) Check out my profile story highlights for the full video snippets.",508,3,"['Happy Dragon Boat Festival', 'hmmm yummy❤️', 'Wow super delicious yo 😋👍👍']",
25/6/2020,thesilverchef,"Healthy breakfast today as another cold morning beckons, homemade granola and acai bowl with Greek yogurt and fruits :)))))",258,2,"['O', 'Yommmmmm❤️']",
24/6/2020,thesilverchef,"The cold weather, calls for more soup nights as we retreat to a pork ribs soup with lotus root :)))))",367,4,"['My favouriteee❤️❤️❤️❤️❤️❤️', 'This is such a good comfort food for this rainy weather ♥️', ""we felt that ':))))', this looks so warm and cozy 😍"", 'Yeah. My favorite']",
